iati_id,status,planned_start,actual_start,planned_end,actual_end
DE-1-201770346,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201773597-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201774553-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201774561-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201774736-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201774892-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201775048-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202032936-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201176189-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202176204-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201476514-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201510080-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201776236-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201875046-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202306009-7305,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201768340,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201768357,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201314301-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201314327,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201314335-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201318237-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201412667-5300603200,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201412667-5300606000,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201412667-5300606500,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201412667-5300608300,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201412667-5300607300,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201673946-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201673953-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201674043-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201675925-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201675941-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201676568-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201676576-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201706019-1795,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201730225-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201730589-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201730670-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201731322-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201731363-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201731520-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201731611-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201731744-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201731769-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201732163-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201732429-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201732494-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201732510-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201732528-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201732676-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201733070-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201733591-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201733617-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201733625-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201733666-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201733690-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201733856-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201733864-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201733872-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201733963-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201739283-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201739341-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201739465-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201774462-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201775840-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201776129-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201806009-2831,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201806009-3102,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201806009-3185,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201806009-3189,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201830397-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201830660-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201830934-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201830991-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201831130-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201832419-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201832427-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201832534-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201833128-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201833169-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201833508-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201833581-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201833896-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201833912-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201834050-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201839646-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201849611,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201873629-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201618842,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201620889,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201620897,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201620905,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201631522-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201632561-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201632983-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201633254-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201635002,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201640887-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201641133-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201667963,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201675693-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201706019-3101,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201718238-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201718246-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201718428,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201718444-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201718832-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201730175-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201740885,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201749985,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201768274,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201806009-3148,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201806009-3726,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201818061-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201818285-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201818301,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201818681,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201818707,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201822089,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201834100-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201840453-3678,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201849835,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201849843,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201868611,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201868629,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201906015-4311,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201910231-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201918259-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201918267,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201918283-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201918507-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201918515,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201918739,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201930395-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201932813-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201932821-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201939735-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201940485,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201940774,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201940782,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201940949,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201968973,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-201968981,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202006005-5024,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202006005-5074,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202006005-5205,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202018083,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202018216-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202018687-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202018737,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202018810-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202031003-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202031201-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202031722-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202033223-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202040459-5447,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202040582,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202040590,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202040608,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202040616,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202068385,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202075000-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202098846-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202098853-0,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202106003-5427,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202106003-5933,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202106003-5988,Finalisation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202106003-6062,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202106003-6064,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202118057,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202118198,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202118230,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202118602-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202118628-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202118685,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202118727-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202133205-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202133239-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202133254-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202133874-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202139665-0,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202140556,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
DE-1-202140564,Implementation,2016-08-16T00:00:00Z,2016-08-16T00:00:00Z,2019-02-15T00:00:00Z,2019-02-15T00:00:00Z
