iati_id,country,region,location
DE-1-201401124-0,KE; ,,['Nairobi']
DE-1-201131838-0,ZA; ,,['Pretoria']
DE-1-201131861-0,ZA; ,,['Pretoria']
DE-1-201132091-0,ZA; ,,['Pretoria']
DE-1-201132190-0,ZA; ,,['Pretoria']
DE-1-201132398-0,ZA; ,,['Pretoria']
DE-1-201132414-0,ZA; ,,['Pretoria']
DE-1-201132463-0,ZA; ,,['Pretoria']
DE-1-201132471-0,ZA; ,,['Pretoria']
DE-1-201133180-0,ZA; ,,['Pretoria']
DE-1-201133198-0,ZA; ,,['Pretoria']
DE-1-201139369-0,ZA; ,,['Pretoria']
DE-1-201139609-0,ZA; ,,['Pretoria']
DE-1-201139617-0,ZA; ,,['Pretoria']
DE-1-201139633-0,ZA; ,,['Pretoria']
DE-1-201174135-0,ZA; ,,['Pretoria']
DE-1-201174200-0,ZA; ,,['Pretoria']
DE-1-201174218-0,ZA; ,,['Pretoria']
DE-1-201175058-0,ZA; ,,['Pretoria']
DE-1-201175314-0,ZA; ,,['Pretoria']
DE-1-201175322-0,ZA; ,,['Pretoria']
DE-1-201175470-0,ZA; ,,['Pretoria']
DE-1-201175488-0,ZA; ,,['Pretoria']
DE-1-201175678-0,ZA; ,,['Pretoria']
DE-1-202306009-7385,ZA; ,,['Pretoria']
DE-1-202306009-7410,ZA; ,,['Pretoria']
DE-1-202306009-7416,ZA; ,,['Pretoria']
DE-1-202306009-7483,ZA; ,,['Pretoria']
DE-1-202326064-0,ZA; ,,['Pretoria']
DE-1-202330082-0,ZA; ,,['Pretoria']
DE-1-202330090-0,ZA; ,,['Pretoria']
DE-1-202330108-0,ZA; ,,['Pretoria']
DE-1-202330769-0,ZA; ,,['Pretoria']
DE-1-202330777-0,ZA; ,,['Pretoria']
DE-1-202331171-0,ZA; ,,['Pretoria']
DE-1-202331189-0,ZA; ,,['Pretoria']
DE-1-202331478-0,ZA; ,,['Pretoria']
DE-1-202331742-0,ZA; ,,['Pretoria']
DE-1-202331916-0,ZA; ,,['Pretoria']
DE-1-202332732-0,ZA; ,,['Pretoria']
DE-1-202333078-0,ZA; ,,['Pretoria']
DE-1-202333524-0,ZA; ,,['Pretoria']
DE-1-202374650-0,ZA; ,,['Pretoria']
DE-1-202374668-0,ZA; ,,['Pretoria']
DE-1-202374676-0,ZA; ,,['Pretoria']
DE-1-202375111-0,ZA; ,,['Pretoria']
DE-1-202375640-0,ZA; ,,['Pretoria']
DE-1-202376424-0,ZA; ,,['Pretoria']
DE-1-202376986-0,ZA; ,,['Pretoria']
DE-1-202398410-0,ZA; ,,['Pretoria']
DE-1-202206001-6815,ZA; ,,['Pretoria']
DE-1-202206001-6816,ZA; ,,['Pretoria']
DE-1-202210128-0,ZA; ,,['Pretoria']
DE-1-202210144-0,ZA; ,,['Pretoria']
DE-1-202221877,ZA; ,,['Pretoria']
DE-1-202230035-0,ZA; ,,['Pretoria']
DE-1-202230456-0,ZA; ,,['Pretoria']
DE-1-202230639-0,ZA; ,,['Pretoria']
DE-1-202233575-0,ZA; ,,['Pretoria']
DE-1-202239036-0,ZA; ,,['Pretoria']
DE-1-202273639-0,ZA; ,,['Pretoria']
DE-1-202273860-0,ZA; ,,['Pretoria']
DE-1-202274207-0,ZA; ,,['Pretoria']
DE-1-202274512-0,ZA; ,,['Pretoria']
DE-1-202275055-0,ZA; ,,['Pretoria']
DE-1-202275063-0,ZA; ,,['Pretoria']
DE-1-202275592-0,ZA; ,,['Pretoria']
DE-1-202276665-0,ZA; ,,['Pretoria']
DE-1-202276673-0,ZA; ,,['Pretoria']
DE-1-202306009-7141,ZA; ,,['Pretoria']
DE-1-202131886-0,ZA; ,,['Pretoria']
DE-1-202132595-0,ZA; ,,['Pretoria']
DE-1-202133387-0,ZA; ,,['Pretoria']
DE-1-202134039-0,ZA; ,,['Pretoria']
DE-1-202139285-0,ZA; ,,['Pretoria']
DE-1-202168573,ZA; ,,['Pretoria']
DE-1-202168730,ZA; ,,['Pretoria']
DE-1-202173540-0,ZA; ,,['Pretoria']
DE-1-202174522-0,ZA; ,,['Pretoria']
DE-1-202175941-0,ZA; ,,['Pretoria']
DE-1-202176055-0,ZA; ,,['Pretoria']
DE-1-202176162-0,ZA; ,,['Pretoria']
DE-1-202176915-0,ZA; ,,['Pretoria']
DE-1-202176923-0,ZA; ,,['Pretoria']
DE-1-202176931-0,ZA; ,,['Pretoria']
DE-1-202176949-0,ZA; ,,['Pretoria']
DE-1-202177251-0,ZA; ,,['Pretoria']
DE-1-199535162,KR; ,,['Seoul']
DE-1-202306009-7443,ZA; ,,['Pretoria']
DE-1-202332864-0,,['998'],
DE-1-202332872-0,,['998'],
DE-1-202332922-0,,['998'],
DE-1-202279347-0,,['998'],
DE-1-202279362-0,,['998'],
DE-1-202279370-0,,['998'],
DE-1-202312023-0,,['998'],
DE-1-202321669,,['998'],
DE-1-202322493,,['998'],
DE-1-200831958-0,PY; ,,['Asuncion']
DE-1-200833988-0,PY; ,,['Asuncion']
DE-1-200930487-0,PY; ,,['Asuncion']
DE-1-200931410-0,PY; ,,['Asuncion']
DE-1-200931501-0,PY; ,,['Asuncion']
DE-1-200932053-0,PY; ,,['Asuncion']
DE-1-200932574-0,PY; ,,['Asuncion']
DE-1-200932657-0,PY; ,,['Asuncion']
DE-1-200933101-0,PY; ,,['Asuncion']
DE-1-201030923-0,PY; ,,['Asuncion']
DE-1-201032820-0,PY; ,,['Asuncion']
DE-1-201033687-0,PY; ,,['Asuncion']
DE-1-201075761-0,PY; ,,['Asuncion']
DE-1-201130061-0,PY; ,,['Asuncion']
DE-1-201131416-0,PY; ,,['Asuncion']
DE-1-201132752-0,PY; ,,['Asuncion']
DE-1-201132836-0,PY; ,,['Asuncion']
DE-1-201133214-0,PY; ,,['Asuncion']
DE-1-201179399-0,PY; ,,['Asuncion']
DE-1-201230598-0,PY; ,,['Asuncion']
DE-1-201230986-0,PY; ,,['Asuncion']
DE-1-201232719-0,PY; ,,['Asuncion']
DE-1-201233154-0,PY; ,,['Asuncion']
DE-1-201233311-0,PY; ,,['Asuncion']
DE-1-201233394-0,PY; ,,['Asuncion']
DE-1-201239466-0,PY; ,,['Asuncion']
DE-1-201266345,PY; ,,['Asuncion']
DE-1-201330430-0,PY; ,,['Asuncion']
DE-1-201332931-0,PY; ,,['Asuncion']
DE-1-201333343-0,PY; ,,['Asuncion']
DE-1-201333368-0,PY; ,,['Asuncion']
DE-1-201373562-0,PY; ,,['Asuncion']
DE-1-201430867-0,PY; ,,['Asuncion']
DE-1-201432004-0,PY; ,,['Asuncion']
DE-1-201433077-0,PY; ,,['Asuncion']
DE-1-201540822,LY; ,,['Tripoli']
DE-1-201622430,LY; ,,['Tripoli']
DE-1-201640903,LY; ,,['Tripoli']
DE-1-201668359,LY; ,,['Tripoli']
DE-1-201721422,LY; ,,['Tripoli']
DE-1-201722149,LY; ,,['Tripoli']
DE-1-201735026,LY; ,,['Tripoli']
DE-1-201741032,LY; ,,['Tripoli']
DE-1-201749936,LY; ,,['Tripoli']
DE-1-201818277,LY; ,,['Tripoli']
DE-1-201821818,LY; ,,['Tripoli']
DE-1-201821826,LY; ,,['Tripoli']
DE-1-201841147,LY; ,,['Tripoli']
DE-1-202022861,LY; ,,['Tripoli']
DE-1-202040822,LY; ,,['Tripoli']
DE-1-202118248-0,LY; ,,['Tripoli']
DE-1-202118743-0,LY; ,,['Tripoli']
DE-1-202120772,LY; ,,['Tripoli']
DE-1-202167377,LY; ,,['Tripoli']
DE-1-202218410,LY; ,,['Tripoli']
DE-1-202221901,LY; ,,['Tripoli']
DE-1-202221919,LY; ,,['Tripoli']
DE-1-202240489,LY; ,,['Tripoli']
DE-1-202267342,LY; ,,['Tripoli']
DE-1-202318301,LY; ,,['Tripoli']
DE-1-200833152-0,CR; ,,['San Jose']
DE-1-201075225-0,CR; ,,['San Jose']
DE-1-201075233-0,CR; ,,['San Jose']
DE-1-201075746-0,CR; ,,['San Jose']
DE-1-201174184-0,CR; ,,['San Jose']
DE-1-201174762-0,CR; ,,['San Jose']
DE-1-201174861-0,CR; ,,['San Jose']
DE-1-201175892-0,CR; ,,['San Jose']
DE-1-201176130-0,CR; ,,['San Jose']
DE-1-201274646-0,CR; ,,['San Jose']
DE-1-201275783-0,CR; ,,['San Jose']
DE-1-201275965-0,CR; ,,['San Jose']
DE-1-201374248-0,CR; ,,['San Jose']
DE-1-201375559-0,CR; ,,['San Jose']
DE-1-201375567-0,CR; ,,['San Jose']
DE-1-201375575-0,CR; ,,['San Jose']
DE-1-201474865-0,CR; ,,['San Jose']
DE-1-201475805-0,CR; ,,['San Jose']
DE-1-201576289-0,CR; ,,['San Jose']
DE-1-201576297-0,CR; ,,['San Jose']
DE-1-201674258-0,CR; ,,['San Jose']
DE-1-201674977-0,CR; ,,['San Jose']
DE-1-201675453-0,CR; ,,['San Jose']
DE-1-201675461-0,CR; ,,['San Jose']
DE-1-201676279-0,CR; ,,['San Jose']
DE-1-201676907-0,CR; ,,['San Jose']
DE-1-201775642-0,CR; ,,['San Jose']
DE-1-201776913-0,CR; ,,['San Jose']
DE-1-201874692-0,CR; ,,['San Jose']
DE-1-201875640-0,CR; ,,['San Jose']
DE-1-201906015-4096,CR; ,,['San Jose']
DE-1-201974047-0,CR; ,,['San Jose']
DE-1-201976265-0,CR; ,,['San Jose']
DE-1-202106003-6555,CR; ,,['San Jose']
DE-1-202273621-0,CR; ,,['San Jose']
DE-1-202376069-0,CR; ,,['San Jose']
DE-1-202376275-0,CR; ,,['San Jose']
DE-1-202377125-0,CR; ,,['San Jose']
DE-1-201373513-0,SS; ,,['Juba']
DE-1-201373950-0,SS; ,,['Juba']
DE-1-201374578-0,SS; ,,['Juba']
DE-1-201374586-0,SS; ,,['Juba']
DE-1-201418227-0,SS; ,,['Juba']
DE-1-201418466-0,SS; ,,['Juba']
DE-1-201440486-0,SS; ,,['Juba']
DE-1-201440502-0,SS; ,,['Juba']
DE-1-201440510-0,SS; ,,['Juba']
DE-1-201473826-0,SS; ,,['Juba']
DE-1-201473834-0,SS; ,,['Juba']
DE-1-201473842-0,SS; ,,['Juba']
DE-1-201473859-0,SS; ,,['Juba']
DE-1-201473867-0,SS; ,,['Juba']
DE-1-201501436-0,SS; ,,['Juba']
DE-1-201506807-0,SS; ,,['Juba']
DE-1-201508001-0,SS; ,,['Juba']
DE-1-201518109-0,SS; ,,['Juba']
DE-1-201518349-0,SS; ,,['Juba']
DE-1-201529072-0,SS; ,,['Juba']
DE-1-201529189-0,SS; ,,['Juba']
DE-1-199535675,BI; ,,['Bujumbura']
DE-1-200565143,BI; ,,['Bujumbura']
DE-1-200665943,BI; ,,['Bujumbura']
DE-1-200731687-0,BI; ,,['Bujumbura']
DE-1-200832097-0,BI; ,,['Bujumbura']
DE-1-200839258-0,BI; ,,['Bujumbura']
DE-1-200839290-0,BI; ,,['Bujumbura']
DE-1-200930537-0,BI; ,,['Bujumbura']
DE-1-200967109,BI; ,,['Bujumbura']
DE-1-200967513,BI; ,,['Bujumbura']
DE-1-201033000-0,BI; ,,['Bujumbura']
DE-1-202095925-0,,['998'],
DE-1-202095933-0,,['998'],
DE-1-202095958-0,,['998'],
DE-1-202095966-0,,['998'],
DE-1-202095982-0,,['998'],
DE-1-202095826-0,,['998'],
DE-1-202095859-0,,['998'],
DE-1-202095867-0,,['998'],
DE-1-202095875-0,,['998'],
DE-1-202095883-0,,['998'],
DE-1-202095891-0,,['998'],
DE-1-201298413-0,,['998'],
DE-1-201298447-0,,['998'],
DE-1-201301019-0,,['998'],
DE-1-201305606-0,,['998'],
DE-1-201305614-0,,['998'],
DE-1-201305622-0,,['998'],
DE-1-201309459-0,,['998'],
DE-1-201309483-0,,['998'],
DE-1-201309491-0,,['998'],
DE-1-201310002-0,,['998'],
DE-1-201310010-0,,['998'],
DE-1-201310028-0,,['998'],
DE-1-201310085-0,,['998'],
DE-1-201310176-0,,['998'],
DE-1-201312008-0,,['998'],
DE-1-201312016-0,,['998'],
DE-1-201312032-0,,['998'],
DE-1-201520147,,['998'],
DE-1-201520329,,['998'],
DE-1-201520667-35,,['998'],
DE-1-201520998,,['998'],
DE-1-201521384,,['998'],
DE-1-201526029-0,,['998'],
DE-1-201526185-0,,['998'],
DE-1-201528009-0,,['998'],
DE-1-201528025-0,,['998'],
DE-1-201528041-0,,['998'],
DE-1-201528058-0,,['998'],
DE-1-201528090-0,,['998'],
DE-1-201528108-0,,['998'],
DE-1-201528124-0,,['998'],
DE-1-201528132-0,,['998'],
DE-1-201528223-0,,['998'],
DE-1-201528231-0,,['998'],
DE-1-201528256-0,,['998'],
DE-1-201528264-0,,['998'],
DE-1-201528322-0,,['998'],
DE-1-201528330-0,,['998'],
DE-1-201528348-0,,['998'],
DE-1-201528355-0,,['998'],
DE-1-201528397-0,,['998'],
DE-1-201528413-0,,['998'],
DE-1-201528421-0,,['998'],
DE-1-201529296-0,,['998'],
DE-1-201529304-0,,['998'],
DE-1-201530146-0,,['998'],
DE-1-201530617-0,,['998'],
DE-1-201531136-0,,['998'],
DE-1-201533389-0,,['998'],
DE-1-201534866-0,,['998'],
DE-1-201534874-0,,['998'],
DE-1-201535038,,['998'],
DE-1-201536556,,['998'],
DE-1-201540509-0,,['998'],
DE-1-201540590-0,,['998'],
DE-1-201540749-0,,['998'],
DE-1-201540798-0,,['998'],
DE-1-201540814-0,,['998'],
DE-1-201541218-0,,['998'],
DE-1-201543057-0,,['998'],
DE-1-201550904-0,,['998'],
DE-1-201550912-0,,['998'],
DE-1-201555887-0,,['998'],
DE-1-201556505-0,,['998'],
DE-1-201556554-0,,['998'],
DE-1-201562586,,['998'],
DE-1-201564806-0,,['998'],
DE-1-201564814-0,,['998'],
DE-1-201564822-0,,['998'],
DE-1-201564848-0,,['998'],
DE-1-201566512-0,,['998'],
DE-1-201575026-0,,['998'],
DE-1-201575034-0,,['998'],
DE-1-201575398-0,,['998'],
DE-1-201576537-0,,['998'],
DE-1-201576982-0,,['998'],
DE-1-201576990-0,,['998'],
DE-1-201577048-0,,['998'],
DE-1-201577055-0,,['998'],
DE-1-201578103-0,,['998'],
DE-1-201578608,,['998'],
DE-1-201579309-0,,['998'],
DE-1-201579333-0,,['998'],
DE-1-201579341-0,,['998'],
DE-1-201579358-0,,['998'],
DE-1-201579366-0,,['998'],
DE-1-201579374-0,,['998'],
DE-1-201579390-0,,['998'],
DE-1-201579820-0,,['998'],
DE-1-201579838-0,,['998'],
DE-1-201595800-0,,['998'],
DE-1-201595883-0,,['998'],
DE-1-201598812-0,,['998'],
DE-1-201556596-0,,['998'],
DE-1-201579812-0,,['998'],
DE-1-201579853-0,,['998'],
DE-1-201579879-0,,['998'],
DE-1-201579887-0,,['998'],
DE-1-201579895-0,,['998'],
DE-1-201579929-0,,['998'],
DE-1-201520113,,['998'],
DE-1-201721570,,['998'],
DE-1-201721703,,['998'],
DE-1-201721737,,['998'],
DE-1-201722503-0,,['998'],
DE-1-201726033-0,,['998'],
DE-1-201726082-0,,['998'],
DE-1-201728013-0,,['998'],
DE-1-201728021-0,,['998'],
DE-1-201728039-0,,['998'],
DE-1-201728047-0,,['998'],
DE-1-201728054-0,,['998'],
DE-1-201728062-0,,['998'],
DE-1-201728088-0,,['998'],
DE-1-201728096-0,,['998'],
DE-1-201728120-0,,['998'],
DE-1-201728138-0,,['998'],
DE-1-201728146-0,,['998'],
DE-1-201728187-0,,['998'],
DE-1-201728203-0,,['998'],
DE-1-201728211-0,,['998'],
DE-1-201728237-0,,['998'],
DE-1-201728260-0,,['998'],
DE-1-201728328-0,,['998'],
DE-1-201728385-0,,['998'],
DE-1-201728393-0,,['998'],
DE-1-201728427-0,,['998'],
DE-1-201729078-0,,['998'],
DE-1-201729193-0,,['998'],
DE-1-201729425-0,,['998'],
DE-1-201729433-0,,['998'],
DE-1-201730001-0,,['998'],
DE-1-201730845-0,,['998'],
DE-1-201731843-0,,['998'],
DE-1-201732569-0,,['998'],
DE-1-201733765-0,,['998'],
DE-1-201733773-0,,['998'],
DE-1-201734862-0,,['998'],
DE-1-201734870-0,,['998'],
DE-1-201736560,,['998'],
DE-1-201736644,,['998'],
DE-1-201739200-0,,['998'],
DE-1-201740620,,['998'],
DE-1-201740760-0,,['998'],
DE-1-201741222-0,,['998'],
DE-1-201750900-0,,['998'],
DE-1-201750918-0,,['998'],
DE-1-201752054-0,,['998'],
DE-1-201752104-0,,['998'],
DE-1-201756592-0,,['998'],
DE-1-201762517,,['998'],
DE-1-201762525,,['998'],
DE-1-201762533,,['998'],
DE-1-201762541,,['998'],
DE-1-201766708-0,,['998'],
DE-1-201773605-0,,['998'],
DE-1-201773886-0,,['998'],
DE-1-201775311-0,,['998'],
DE-1-201775329-0,,['998'],
DE-1-201775337-0,,['998'],
DE-1-201776251-0,,['998'],
DE-1-201778604,,['998'],
DE-1-201779313-0,,['998'],
DE-1-201779321-0,,['998'],
DE-1-201779842-0,,['998'],
DE-1-201779867-0,,['998'],
DE-1-201779891-0,,['998'],
DE-1-201779909-0,,['998'],
DE-1-201779917-0,,['998'],
DE-1-201779925-0,,['998'],
DE-1-201779941-0,,['998'],
DE-1-201779958-0,,['998'],
DE-1-201779966-0,,['998'],
DE-1-201779974-0,,['998'],
DE-1-201779990-0,,['998'],
DE-1-201795814-0,,['998'],
DE-1-201795822-0,,['998'],
DE-1-201795848-0,,['998'],
DE-1-201795855-0,,['998'],
DE-1-201795863-0,,['998'],
DE-1-201712058-5301223100,,['998'],
DE-1-201712058-5301224200,,['998'],
DE-1-201712058-5301225300,,['998'],
DE-1-201712058-5301225900,,['998'],
DE-1-201712058-5301226600,,['998'],
DE-1-201712058-5301228700,,['998'],
DE-1-201712058-5301229100,,['998'],
DE-1-201712058-5301229300,,['998'],
DE-1-201712058-5301229800,,['998'],
DE-1-201712058-5301229900,,['998'],
DE-1-201712058-5301230200,,['998'],
DE-1-201712058-5301230500,,['998'],
DE-1-201712058-5301230700,,['998'],
DE-1-201712058-5301230800,,['998'],
DE-1-201712850-0,,['998'],
DE-1-201713486-0,,['998'],
DE-1-201701051-0,,['998'],
DE-1-201701077-0,,['998'],
DE-1-201701085-0,,['998'],
DE-1-201701135-0,,['998'],
DE-1-201701143-0,,['998'],
DE-1-201701176-0,,['998'],
DE-1-201701184-0,,['998'],
DE-1-201702141-0,,['998'],
DE-1-201712058-5301206000,,['998'],
DE-1-201712058-5301206100,,['998'],
DE-1-201712058-5301210400,,['998'],
DE-1-201712058-5301217700,,['998'],
DE-1-201712058-5301204500,,['998'],
DE-1-201795947-0,,['998'],
DE-1-201795954-0,,['998'],
DE-1-201795962-0,,['998'],
DE-1-201795996-0,,['998'],
DE-1-201797513-0,,['998'],
DE-1-201797521,,['998'],
DE-1-201798305-0,,['998'],
DE-1-201798313-0,,['998'],
DE-1-201798339-0,,['998'],
DE-1-201798347-0,,['998'],
DE-1-201798354-0,,['998'],
DE-1-201798388-0,,['998'],
DE-1-201798800-0,,['998'],
DE-1-201798818-0,,['998'],
DE-1-201798826-0,,['998'],
DE-1-201798834-0,,['998'],
DE-1-201798842-0,,['998'],
DE-1-201801000-0,,['998'],
DE-1-201801026-0,,['998'],
DE-1-201801059-0,,['998'],
DE-1-201801067-0,,['998'],
DE-1-201801075-0,,['998'],
DE-1-201801109-0,,['998'],
DE-1-201801117-0,,['998'],
DE-1-201801125,,['998'],
DE-1-201801141,,['998'],
DE-1-201801166-0,,['998'],
DE-1-201801174-0,,['998'],
DE-1-201801216,,['998'],
DE-1-201801224,,['998'],
DE-1-201801232-0,,['998'],
DE-1-201801257-0,,['998'],
DE-1-201801273,,['998'],
DE-1-201801281,,['998'],
DE-1-201801299-0,,['998'],
DE-1-201801331-0,,['998'],
DE-1-201801349-0,,['998'],
DE-1-201805605-0,,['998'],
DE-1-201805613-0,,['998'],
DE-1-201805621-0,,['998'],
DE-1-201805639-0,,['998'],
DE-1-201805647-0,,['998'],
DE-1-201805654-0,,['998'],
DE-1-201805670-0,,['998'],
DE-1-201805688-0,,['998'],
DE-1-201806009-2846,,['998'],
DE-1-201806017-0,,['998'],
DE-1-201809003-0,,['998'],
DE-1-201809490-0,,['998'],
DE-1-201809946-0,,['998'],
DE-1-201809953-0,,['998'],
DE-1-201810001,,['998'],
DE-1-201810100-0,,['998'],
DE-1-201812007-0,,['998'],
DE-1-201812015-0,,['998'],
DE-1-201812023-0,,['998'],
DE-1-201812031-0,,['998'],
DE-1-201812056-0,,['998'],
DE-1-201813484-0,,['998'],
DE-1-201813518-302776,,['998'],
DE-1-201813518-302780,,['998'],
DE-1-201813518-302787,,['998'],
DE-1-201813518-302791,,['998'],
DE-1-201720481,,['998'],
DE-1-201728377-0,,['998'],
DE-1-201775618-0,,['998'],
DE-1-201776707-0,,['998'],
DE-1-201779982-0,,['998'],
DE-1-201795871-0,,['998'],
DE-1-201795889-0,,['998'],
DE-1-201795905-0,,['998'],
DE-1-201795913-0,,['998'],
DE-1-201795921-0,,['998'],
DE-1-201714302-0,,['998'],
DE-1-201718006,,['998'],
DE-1-201718402-0,,['998'],
DE-1-201718410-0,,['998'],
DE-1-201718758-0,,['998'],
DE-1-201718824-0,,['998'],
DE-1-201720127,,['998'],
DE-1-201720192,,['998'],
DE-1-201628197-0,,['998'],
DE-1-201618057,,['998'],
DE-1-201620186,,['998'],
DE-1-201620855,,['998'],
DE-1-201621556,,['998'],
DE-1-201621564,,['998'],
DE-1-201621903,,['998'],
DE-1-201626019-0,,['998'],
DE-1-201626043-0,,['998'],
DE-1-201628015-0,,['998'],
DE-1-201628023-0,,['998'],
DE-1-201628049-0,,['998'],
DE-1-201628056-0,,['998'],
DE-1-201628072-0,,['998'],
DE-1-201628122-0,,['998'],
DE-1-201628148-0,,['998'],
DE-1-201712058-5301228200,,['998'],
DE-1-201414309-0,,['998'],
DE-1-201414325,,['998'],
DE-1-201418003-0,,['998'],
DE-1-201418268-0,,['998'],
DE-1-201420017,,['998'],
DE-1-201422427,,['998'],
DE-1-201422757,,['998'],
DE-1-201695832-0,,['998'],
DE-1-201695873-0,,['998'],
DE-1-201695881-0,,['998'],
DE-1-201695907-0,,['998'],
DE-1-201695923-0,,['998'],
DE-1-201695956-0,,['998'],
DE-1-201695964-0,,['998'],
DE-1-201697515,,['998'],
DE-1-201697572,,['998'],
DE-1-201698315-0,,['998'],
DE-1-201698323-0,,['998'],
DE-1-201698356-0,,['998'],
DE-1-201698430-0,,['998'],
DE-1-201698489-0,,['998'],
DE-1-201701002-0,,['998'],
DE-1-201701010-0,,['998'],
DE-1-201701028-0,,['998'],
DE-1-201701036-0,,['998'],
DE-1-201701044-0,,['998'],
DE-1-201701192,,['998'],
DE-1-201701200,,['998'],
DE-1-201701234,,['998'],
DE-1-201701267,,['998'],
DE-1-201701283-0,,['998'],
DE-1-201701309-0,,['998'],
DE-1-201701333,,['998'],
DE-1-201701341-0,,['998'],
DE-1-201701358-0,,['998'],
DE-1-201701366-0,,['998'],
DE-1-201701390-0,,['998'],
DE-1-201701630-0,,['998'],
DE-1-201701655-0,,['998'],
DE-1-201702125-0,,['998'],
DE-1-201705607-0,,['998'],
DE-1-201705615-0,,['998'],
DE-1-201705623-0,,['998'],
DE-1-201706019-1711,,['998'],
DE-1-201706027-6513,,['998'],
DE-1-201709484-0,,['998'],
DE-1-201709492-0,,['998'],
DE-1-201709914-0,,['998'],
DE-1-201710011-0,,['998'],
DE-1-201710052-0,,['998'],
DE-1-201712009-0,,['998'],
DE-1-201712025-0,,['998'],
DE-1-201712033-0,,['998'],
DE-1-201712058-5301200500,,['998'],
DE-1-201712058-5301200600,,['998'],
DE-1-201712058-5301200800,,['998'],
DE-1-201712058-5301201200,,['998'],
DE-1-201712058-5301202500,,['998'],
DE-1-201712058-5301203800,,['998'],
DE-1-201712058-5301204000,,['998'],
DE-1-201712058-5301204700,,['998'],
DE-1-201712058-5301206300,,['998'],
DE-1-201712058-5301206400,,['998'],
DE-1-201712058-5301206900,,['998'],
DE-1-201712058-5301207200,,['998'],
DE-1-201712058-5301207900,,['998'],
DE-1-201712058-5301208400,,['998'],
DE-1-201712058-5301210700,,['998'],
DE-1-201712058-5301211000,,['998'],
DE-1-201712058-5301214600,,['998'],
DE-1-201712058-5301215900,,['998'],
DE-1-201712058-5301218600,,['998'],
DE-1-201712058-5301221100,,['998'],
DE-1-201898311-0,,['998'],
DE-1-201898337-0,,['998'],
DE-1-201898394-0,,['998'],
DE-1-201901016-0,,['998'],
DE-1-201901024-0,,['998'],
DE-1-201901040-0,,['998'],
DE-1-201901057-0,,['998'],
DE-1-201901123,,['998'],
DE-1-201878628-0,,['998'],
DE-1-201878644-0,,['998'],
DE-1-201878651-0,,['998'],
DE-1-201878669-0,,['998'],
DE-1-201878693-0,,['998'],
DE-1-201879808-0,,['998'],
DE-1-201879816-0,,['998'],
DE-1-201879832-0,,['998'],
DE-1-201879857-0,,['998'],
DE-1-201879931-0,,['998'],
DE-1-201879956-0,,['998'],
DE-1-201895804-0,,['998'],
DE-1-201895812-0,,['998'],
DE-1-201895861-0,,['998'],
DE-1-201895879-0,,['998'],
DE-1-201898303-0,,['998'],
DE-1-201895820-0,,['998'],
DE-1-201895838-0,,['998'],
DE-1-201879873-0,,['998'],
DE-1-201879881-0,,['998'],
DE-1-201879907-0,,['998'],
DE-1-201878610-0,,['998'],
DE-1-201901008-0,,['998'],
DE-1-201426139-0,,['998'],
DE-1-201428093-0,,['998'],
DE-1-201428119-0,,['998'],
DE-1-201428127-0,,['998'],
DE-1-201428143-0,,['998'],
DE-1-201428200-0,,['998'],
DE-1-201428226-0,,['998'],
DE-1-201428275-0,,['998'],
DE-1-201428291-0,,['998'],
DE-1-201429075-0,,['998'],
DE-1-201429158-0,,['998'],
DE-1-201429232-0,,['998'],
DE-1-201429240-0,,['998'],
DE-1-201429265-0,,['998'],
DE-1-201429273-0,,['998'],
DE-1-201429349-0,,['998'],
DE-1-201432608-0,,['998'],
DE-1-201433713-0,,['998'],
DE-1-201434869-0,,['998'],
DE-1-201436534,,['998'],
DE-1-201436567,,['998'],
DE-1-201436583,,['998'],
DE-1-201436641,,['998'],
DE-1-201479336-0,,['998'],
DE-1-201495803-0,,['998'],
DE-1-201495811-0,,['998'],
DE-1-201495829-0,,['998'],
DE-1-201495837-0,,['998'],
DE-1-201495845-0,,['998'],
DE-1-201495852-0,,['998'],
DE-1-201495860-0,,['998'],
DE-1-201495878-0,,['998'],
DE-1-201495894-0,,['998'],
DE-1-201495910-0,,['998'],
DE-1-201495928-0,,['998'],
DE-1-201495936-0,,['998'],
DE-1-201439504-0,,['998'],
DE-1-201439736-0,,['998'],
DE-1-201440569-0,,['998'],
DE-1-201440957,,['998'],
DE-1-201441146,,['998'],
DE-1-201441443-0,,['998'],
DE-1-201450907-0,,['998'],
DE-1-201456508-0,,['998'],
DE-1-201456557-0,,['998'],
DE-1-201456599-0,,['998'],
DE-1-201464817-0,,['998'],
DE-1-201473552-0,,['998'],
DE-1-201473594-0,,['998'],
DE-1-201473966-0,,['998'],
DE-1-201473974-0,,['998'],
DE-1-201473982-0,,['998'],
DE-1-201473990-0,,['998'],
DE-1-201476589-0,,['998'],
DE-1-201478106-0,,['998'],
DE-1-201479955-0,,['998'],
DE-1-201479963-0,,['998'],
DE-1-201479989-0,,['998'],
DE-1-201479997-0,,['998'],
DE-1-201464825-0,,['998'],
DE-1-201426204-0,,['998'],
DE-1-201512060-5300912900,,['998'],
DE-1-201512060-5300913000,,['998'],
DE-1-201512060-5300913500,,['998'],
DE-1-201512060-5300914400,,['998'],
DE-1-201512060-5300914800,,['998'],
DE-1-201512060-5300915600,,['998'],
DE-1-201512060-5300915700,,['998'],
DE-1-201512060-5300916600,,['998'],
